date,state,district,pincode,demo_age_5_17,demo_age_17_
25-10-2025,Tamil Nadu,Villupuram,605651,1,2
25-10-2025,Tamil Nadu,Villupuram,605751,1,3
25-10-2025,Tamil Nadu,Villupuram,605766,0,1
25-10-2025,Tamil Nadu,Villupuram,605803,0,6
25-10-2025,Tamil Nadu,Villupuram,606102,1,5
25-10-2025,Tamil Nadu,Villupuram,606203,1,6
25-10-2025,Tamil Nadu,Villupuram,606205,4,5
25-10-2025,Tamil Nadu,Villupuram,607204,1,5
25-10-2025,Tamil Nadu,Villupuram,607805,0,1
25-10-2025,Tamil Nadu,Viluppuram,604152,1,5
25-10-2025,Tamil Nadu,Viluppuram,605401,0,7
25-10-2025,Tamil Nadu,Viluppuram,605501,0,4
25-10-2025,Tamil Nadu,Viluppuram,605602,0,11
25-10-2025,Tamil Nadu,Viluppuram,605702,0,7
25-10-2025,Tamil Nadu,Viluppuram,605752,0,4
25-10-2025,Tamil Nadu,Viluppuram,605754,0,16
25-10-2025,Tamil Nadu,Viluppuram,606102,0,7
25-10-2025,Tamil Nadu,Viluppuram,606104,1,1
25-10-2025,Tamil Nadu,Viluppuram,606201,0,22
25-10-2025,Tamil Nadu,Viluppuram,606202,0,14
25-10-2025,Tamil Nadu,Viluppuram,606206,1,19
25-10-2025,Tamil Nadu,Viluppuram,606301,0,5
25-10-2025,Tamil Nadu,Viluppuram,606401,1,10
25-10-2025,Tamil Nadu,Viluppuram,607101,0,2
25-10-2025,Tamil Nadu,Viluppuram,607107,0,7
25-10-2025,Tamil Nadu,Viluppuram,607203,0,7
25-10-2025,Tamil Nadu,Viluppuram,607209,0,8
25-10-2025,Tamil Nadu,Virudhunagar,626003,1,10
25-10-2025,Tamil Nadu,Virudhunagar,626101,7,33
25-10-2025,Tamil Nadu,Virudhunagar,626104,2,8
25-10-2025,Tamil Nadu,Virudhunagar,626108,0,4
25-10-2025,Tamil Nadu,Virudhunagar,626110,1,0
25-10-2025,Tamil Nadu,Virudhunagar,626112,0,4
25-10-2025,Tamil Nadu,Virudhunagar,626114,3,5
25-10-2025,Tamil Nadu,Virudhunagar,626119,1,13
25-10-2025,Tamil Nadu,Virudhunagar,626132,1,6
25-10-2025,Tamil Nadu,Virudhunagar,626138,1,14
25-10-2025,Tamil Nadu,Virudhunagar,626141,0,3
25-10-2025,Tamil Nadu,Virudhunagar,626189,7,17
25-10-2025,Tamil Nadu,Virudhunagar,630611,0,1
27-10-2025,Tamil Nadu,Ariyalur,608901,2,7
27-10-2025,Tamil Nadu,Ariyalur,612903,0,4
27-10-2025,Tamil Nadu,Ariyalur,621701,1,10
27-10-2025,Tamil Nadu,Ariyalur,621704,5,6
27-10-2025,Tamil Nadu,Ariyalur,621801,3,2
27-10-2025,Tamil Nadu,Ariyalur,621804,3,11
27-10-2025,Tamil Nadu,Chengalpattu,600048,1,13
27-10-2025,Tamil Nadu,Chengalpattu,600100,3,23
27-10-2025,Tamil Nadu,Chengalpattu,600126,1,13
27-10-2025,Tamil Nadu,Chengalpattu,603001,2,1
27-10-2025,Tamil Nadu,Chengalpattu,603127,0,1
27-10-2025,Tamil Nadu,Chengalpattu,603202,3,12
27-10-2025,Tamil Nadu,Chengalpattu,603302,2,0
27-10-2025,Tamil Nadu,Chengalpattu,603313,0,2
27-10-2025,Tamil Nadu,Chengalpattu,603401,0,1
27-10-2025,Tamil Nadu,Chengalpattu,603405,0,1
27-10-2025,Tamil Nadu,Chennai,600002,3,19
27-10-2025,Tamil Nadu,Chennai,600004,4,19
27-10-2025,Tamil Nadu,Chennai,600007,1,6
27-10-2025,Tamil Nadu,Chennai,600010,7,9
27-10-2025,Tamil Nadu,Chennai,600016,0,4
27-10-2025,Tamil Nadu,Chennai,600019,1,16
27-10-2025,Tamil Nadu,Chennai,600029,4,7
27-10-2025,Tamil Nadu,Chennai,600031,1,4
27-10-2025,Tamil Nadu,Chennai,600033,5,10
27-10-2025,Tamil Nadu,Chennai,600035,1,2
27-10-2025,Tamil Nadu,Chennai,600041,3,23
27-10-2025,Tamil Nadu,Chennai,600049,3,12
27-10-2025,Tamil Nadu,Chennai,600060,1,6
27-10-2025,Tamil Nadu,Chennai,600061,0,7
27-10-2025,Tamil Nadu,Chennai,600089,0,2
27-10-2025,Tamil Nadu,Chennai,600096,3,10
27-10-2025,Tamil Nadu,Chennai,600100,2,4
27-10-2025,Tamil Nadu,Chennai,600108,0,1
27-10-2025,Tamil Nadu,Chennai,600113,1,9
27-10-2025,Tamil Nadu,Chennai,600115,0,17
27-10-2025,Tamil Nadu,Chennai,600126,0,3
27-10-2025,Tamil Nadu,Chennai,600129,1,9
27-10-2025,Tamil Nadu,Coimbatore,638459,0,5
27-10-2025,Tamil Nadu,Coimbatore,641003,1,1
27-10-2025,Tamil Nadu,Coimbatore,641004,3,18
27-10-2025,Tamil Nadu,Coimbatore,641007,0,10
27-10-2025,Tamil Nadu,Coimbatore,641015,1,5
27-10-2025,Tamil Nadu,Coimbatore,641017,2,16
27-10-2025,Tamil Nadu,Coimbatore,641302,2,15
27-10-2025,Tamil Nadu,Coimbatore,641401,1,8
27-10-2025,Tamil Nadu,Coimbatore,641652,0,1
27-10-2025,Tamil Nadu,Coimbatore,641653,1,9
27-10-2025,Tamil Nadu,Coimbatore,642001,3,13
27-10-2025,Tamil Nadu,Coimbatore,642003,2,4
27-10-2025,Tamil Nadu,Coimbatore,642103,1,1
27-10-2025,Tamil Nadu,Coimbatore,642104,3,8
27-10-2025,Tamil Nadu,Coimbatore,642107,0,7
27-10-2025,Tamil Nadu,Coimbatore,642114,1,8
27-10-2025,Tamil Nadu,Cuddalore,606105,1,12
27-10-2025,Tamil Nadu,Cuddalore,606109,0,1
27-10-2025,Tamil Nadu,Cuddalore,606302,2,6
27-10-2025,Tamil Nadu,Cuddalore,607301,1,20
27-10-2025,Tamil Nadu,Cuddalore,607402,3,0
27-10-2025,Tamil Nadu,Cuddalore,608102,1,5
27-10-2025,Tamil Nadu,Cuddalore,608303,0,8
27-10-2025,Tamil Nadu,Cuddalore,608602,1,6
27-10-2025,Tamil Nadu,Cuddalore,608801,1,10
27-10-2025,Tamil Nadu,Dharmapuri,635201,0,3
27-10-2025,Tamil Nadu,Dharmapuri,635202,2,15
27-10-2025,Tamil Nadu,Dharmapuri,635205,4,13
27-10-2025,Tamil Nadu,Dharmapuri,635305,3,10
27-10-2025,Tamil Nadu,Dharmapuri,636701,4,11
27-10-2025,Tamil Nadu,Dharmapuri,636808,9,31
27-10-2025,Tamil Nadu,Dharmapuri,636902,0,3
27-10-2025,Tamil Nadu,Dindigul,624003,3,5
27-10-2025,Tamil Nadu,Dindigul,624101,1,14
27-10-2025,Tamil Nadu,Dindigul,624212,1,3
27-10-2025,Tamil Nadu,Dindigul,624301,0,1
27-10-2025,Tamil Nadu,Dindigul,624304,2,7
27-10-2025,Tamil Nadu,Dindigul,624401,4,20
27-10-2025,Tamil Nadu,Dindigul,624616,1,3
27-10-2025,Tamil Nadu,Dindigul,624617,0,11
27-10-2025,Tamil Nadu,Dindigul,624620,6,5
27-10-2025,Tamil Nadu,Dindigul,624621,6,7
27-10-2025,Tamil Nadu,Dindigul,624702,1,8
27-10-2025,Tamil Nadu,Dindigul,624706,4,6
27-10-2025,Tamil Nadu,Erode,638011,2,13
27-10-2025,Tamil Nadu,Erode,638051,1,9
27-10-2025,Tamil Nadu,Erode,638057,1,7
27-10-2025,Tamil Nadu,Erode,638102,3,6
27-10-2025,Tamil Nadu,Erode,638107,3,12
27-10-2025,Tamil Nadu,Erode,638110,1,7
27-10-2025,Tamil Nadu,Erode,638154,1,10
27-10-2025,Tamil Nadu,Erode,638316,2,5
27-10-2025,Tamil Nadu,Erode,638451,2,3
27-10-2025,Tamil Nadu,Erode,638454,0,6
27-10-2025,Tamil Nadu,Erode,638458,4,10
27-10-2025,Tamil Nadu,Erode,638459,1,7
27-10-2025,Tamil Nadu,Erode,638460,0,1
27-10-2025,Tamil Nadu,Erode,638462,0,3
27-10-2025,Tamil Nadu,Erode,638504,3,8
27-10-2025,Tamil Nadu,Erode,638505,0,7
27-10-2025,Tamil Nadu,Erode,638751,1,4
27-10-2025,Tamil Nadu,Kallakurichi,605752,0,1
27-10-2025,Tamil Nadu,Kallakurichi,605759,1,0
27-10-2025,Tamil Nadu,Kallakurichi,606205,0,4
27-10-2025,Tamil Nadu,Kallakurichi,607201,0,5
27-10-2025,Tamil Nadu,Kallakurichi,607202,1,2
27-10-2025,Tamil Nadu,Kancheepuram,600041,2,4
27-10-2025,Tamil Nadu,Kancheepuram,600043,3,10
27-10-2025,Tamil Nadu,Kancheepuram,600044,5,37
27-10-2025,Tamil Nadu,Kancheepuram,600047,1,4
27-10-2025,Tamil Nadu,Kancheepuram,600063,5,23
27-10-2025,Tamil Nadu,Kancheepuram,600070,0,4
27-10-2025,Tamil Nadu,Kancheepuram,600115,2,3
27-10-2025,Tamil Nadu,Kancheepuram,600117,6,20
27-10-2025,Tamil Nadu,Kancheepuram,601301,9,15
27-10-2025,Tamil Nadu,Kancheepuram,602105,2,13
27-10-2025,Tamil Nadu,Kancheepuram,603107,0,2
27-10-2025,Tamil Nadu,Kancheepuram,603110,2,2
27-10-2025,Tamil Nadu,Kancheepuram,603201,0,4
27-10-2025,Tamil Nadu,Kancheepuram,603210,2,3
27-10-2025,Tamil Nadu,Kancheepuram,603211,1,1
27-10-2025,Tamil Nadu,Kancheepuram,603305,1,6
27-10-2025,Tamil Nadu,Kancheepuram,603311,0,2
27-10-2025,Tamil Nadu,Kancheepuram,603312,0,4
27-10-2025,Tamil Nadu,Kancheepuram,603313,0,2
27-10-2025,Tamil Nadu,Kancheepuram,603314,1,0
27-10-2025,Tamil Nadu,Kancheepuram,631604,1,7
27-10-2025,Tamil Nadu,Kanniyakumari,629002,3,12
27-10-2025,Tamil Nadu,Kanniyakumari,629102,0,1
27-10-2025,Tamil Nadu,Kanniyakumari,629156,2,3
27-10-2025,Tamil Nadu,Kanniyakumari,629157,2,8
27-10-2025,Tamil Nadu,Kanniyakumari,629161,3,11
27-10-2025,Tamil Nadu,Kanniyakumari,629163,2,8
27-10-2025,Tamil Nadu,Kanniyakumari,629164,1,5
27-10-2025,Tamil Nadu,Kanniyakumari,629167,0,2
27-10-2025,Tamil Nadu,Kanniyakumari,629175,2,3
27-10-2025,Tamil Nadu,Kanniyakumari,629179,0,1
27-10-2025,Tamil Nadu,Kanniyakumari,629180,6,1
27-10-2025,Tamil Nadu,Kanniyakumari,629401,1,2
27-10-2025,Tamil Nadu,Kanniyakumari,629502,1,5
27-10-2025,Tamil Nadu,Kanniyakumari,629701,2,1
27-10-2025,Tamil Nadu,Kanniyakumari,629703,5,0
27-10-2025,Tamil Nadu,Kanniyakumari,629809,0,6
27-10-2025,Tamil Nadu,Kanniyakumari,629852,0,2
27-10-2025,Tamil Nadu,Kanyakumari,629153,0,7
27-10-2025,Tamil Nadu,Kanyakumari,629155,0,1
27-10-2025,Tamil Nadu,Kanyakumari,629158,0,1
27-10-2025,Tamil Nadu,Kanyakumari,629159,1,0
27-10-2025,Tamil Nadu,Kanyakumari,629162,1,3
27-10-2025,Tamil Nadu,Kanyakumari,629172,0,2
27-10-2025,Tamil Nadu,Kanyakumari,629175,0,2
27-10-2025,Tamil Nadu,Kanyakumari,629177,2,0
27-10-2025,Tamil Nadu,Kanyakumari,629178,1,1
27-10-2025,Tamil Nadu,Kanyakumari,629180,1,3
27-10-2025,Tamil Nadu,Kanyakumari,629201,0,2
27-10-2025,Tamil Nadu,Kanyakumari,629401,1,0
27-10-2025,Tamil Nadu,Kanyakumari,629601,2,1
27-10-2025,Tamil Nadu,Kanyakumari,629602,0,1
27-10-2025,Tamil Nadu,Kanyakumari,629801,1,0
27-10-2025,Tamil Nadu,Karur,639004,2,14
27-10-2025,Tamil Nadu,Karur,639108,0,5
27-10-2025,Tamil Nadu,Karur,639110,1,4
27-10-2025,Tamil Nadu,Karur,639116,0,1
27-10-2025,Tamil Nadu,Krishnagiri,635001,1,20
27-10-2025,Tamil Nadu,Krishnagiri,635002,1,0
27-10-2025,Tamil Nadu,Krishnagiri,635107,9,12
27-10-2025,Tamil Nadu,Krishnagiri,635108,6,4
27-10-2025,Tamil Nadu,Krishnagiri,635109,17,63
27-10-2025,Tamil Nadu,Krishnagiri,635110,2,12
27-10-2025,Tamil Nadu,Krishnagiri,635113,4,3
27-10-2025,Tamil Nadu,Krishnagiri,635114,0,6
27-10-2025,Tamil Nadu,Krishnagiri,635118,3,4
27-10-2025,Tamil Nadu,Krishnagiri,635119,3,4
27-10-2025,Tamil Nadu,Krishnagiri,635207,3,6
27-10-2025,Tamil Nadu,Madurai,625001,2,21
27-10-2025,Tamil Nadu,Madurai,625006,18,13
27-10-2025,Tamil Nadu,Madurai,625014,6,22
27-10-2025,Tamil Nadu,Madurai,625017,5,19
27-10-2025,Tamil Nadu,Madurai,625018,5,29
27-10-2025,Tamil Nadu,Madurai,625019,1,14
27-10-2025,Tamil Nadu,Madurai,625020,8,28
27-10-2025,Tamil Nadu,Madurai,625108,1,3
27-10-2025,Tamil Nadu,Madurai,625122,0,2
27-10-2025,Tamil Nadu,Madurai,625201,1,8
27-10-2025,Tamil Nadu,Madurai,625221,2,5
27-10-2025,Tamil Nadu,Madurai,625301,0,7
27-10-2025,Tamil Nadu,Madurai,625707,0,5
27-10-2025,Tamil Nadu,Madurai,625708,0,3
27-10-2025,Tamil Nadu,Mayiladuthurai,609001,1,2
27-10-2025,Tamil Nadu,Mayiladuthurai,609108,0,3
27-10-2025,Tamil Nadu,Mayiladuthurai,609202,0,2
27-10-2025,Tamil Nadu,Mayiladuthurai,609301,0,1
27-10-2025,Tamil Nadu,Mayiladuthurai,609307,0,2
27-10-2025,Tamil Nadu,Mayiladuthurai,609402,0,1
27-10-2025,Tamil Nadu,Nagapattinam,609001,1,14
27-10-2025,Tamil Nadu,Nagapattinam,609112,0,4
27-10-2025,Tamil Nadu,Nagapattinam,609113,0,2
27-10-2025,Tamil Nadu,Nagapattinam,609118,1,5
27-10-2025,Tamil Nadu,Nagapattinam,609301,0,1
27-10-2025,Tamil Nadu,Nagapattinam,609307,0,3
27-10-2025,Tamil Nadu,Nagapattinam,609311,0,4
27-10-2025,Tamil Nadu,Nagapattinam,609401,0,1
27-10-2025,Tamil Nadu,Nagapattinam,609404,0,1
27-10-2025,Tamil Nadu,Nagapattinam,609701,1,5
27-10-2025,Tamil Nadu,Nagapattinam,609803,0,1
27-10-2025,Tamil Nadu,Nagapattinam,609806,0,7
27-10-2025,Tamil Nadu,Nagapattinam,609808,0,2
27-10-2025,Tamil Nadu,Nagapattinam,611103,0,4
27-10-2025,Tamil Nadu,Nagapattinam,611106,1,7
27-10-2025,Tamil Nadu,Nagapattinam,612203,0,4
27-10-2025,Tamil Nadu,Nagapattinam,614808,3,4
27-10-2025,Tamil Nadu,Namakkal,636301,2,5
27-10-2025,Tamil Nadu,Namakkal,637013,1,12
27-10-2025,Tamil Nadu,Namakkal,637015,0,7
27-10-2025,Tamil Nadu,Namakkal,637021,0,4
27-10-2025,Tamil Nadu,Namakkal,637209,0,13
27-10-2025,Tamil Nadu,Namakkal,637210,1,2
27-10-2025,Tamil Nadu,Namakkal,637213,0,3
27-10-2025,Tamil Nadu,Namakkal,637410,1,8
27-10-2025,Tamil Nadu,Namakkal,637505,4,9
27-10-2025,Tamil Nadu,Perambalur,621106,5,1
27-10-2025,Tamil Nadu,Perambalur,621212,1,15
27-10-2025,Tamil Nadu,Perambalur,621713,3,6
27-10-2025,Tamil Nadu,Pudukkottai,621308,0,1
27-10-2025,Tamil Nadu,Pudukkottai,622104,0,5
27-10-2025,Tamil Nadu,Pudukkottai,622202,1,7
27-10-2025,Tamil Nadu,Pudukkottai,622203,2,14
27-10-2025,Tamil Nadu,Pudukkottai,622302,3,19
27-10-2025,Tamil Nadu,Pudukkottai,622403,0,1
27-10-2025,Tamil Nadu,Pudukkottai,622504,1,5
27-10-2025,Tamil Nadu,Ramanathapuram,623513,0,2
27-10-2025,Tamil Nadu,Ramanathapuram,623524,1,0
27-10-2025,Tamil Nadu,Ramanathapuram,623526,4,7
27-10-2025,Tamil Nadu,Ramanathapuram,623529,0,11
27-10-2025,Tamil Nadu,Ramanathapuram,623534,1,2
27-10-2025,Tamil Nadu,Ramanathapuram,623601,2,5
27-10-2025,Tamil Nadu,Ramanathapuram,623603,5,12
27-10-2025,Tamil Nadu,Ramanathapuram,623608,0,1
27-10-2025,Tamil Nadu,Ramanathapuram,623703,2,10
27-10-2025,Tamil Nadu,Ramanathapuram,623705,3,4
27-10-2025,Tamil Nadu,Ramanathapuram,623711,1,3
27-10-2025,Tamil Nadu,Salem,636006,3,27
27-10-2025,Tamil Nadu,Salem,636101,1,6
27-10-2025,Tamil Nadu,Salem,636102,0,9
27-10-2025,Tamil Nadu,Salem,636109,0,7
27-10-2025,Tamil Nadu,Salem,636116,3,13
27-10-2025,Tamil Nadu,Salem,636203,3,11
27-10-2025,Tamil Nadu,Salem,636307,1,10
27-10-2025,Tamil Nadu,Salem,636402,0,5
27-10-2025,Tamil Nadu,Salem,636453,1,4
27-10-2025,Tamil Nadu,Salem,636455,2,10
27-10-2025,Tamil Nadu,Salem,636501,0,24
27-10-2025,Tamil Nadu,Salem,637301,4,11
27-10-2025,Tamil Nadu,Salem,637303,0,1
27-10-2025,Tamil Nadu,Salem,637501,2,5
27-10-2025,Tamil Nadu,Salem,637502,8,25
27-10-2025,Tamil Nadu,Sivaganga,630005,1,0
27-10-2025,Tamil Nadu,Sivaganga,630101,1,0
27-10-2025,Tamil Nadu,Sivaganga,630206,0,2
27-10-2025,Tamil Nadu,Sivaganga,630302,1,14
27-10-2025,Tamil Nadu,Sivaganga,630321,0,1
27-10-2025,Tamil Nadu,Sivaganga,630410,1,6
27-10-2025,Tamil Nadu,Sivaganga,630553,0,3
27-10-2025,Tamil Nadu,Sivaganga,630555,0,1
27-10-2025,Tamil Nadu,Sivaganga,630558,0,1
27-10-2025,Tamil Nadu,Sivaganga,630562,2,8
27-10-2025,Tamil Nadu,Tenkasi,627412,0,1
27-10-2025,Tamil Nadu,Tenkasi,627713,1,0
27-10-2025,Tamil Nadu,Tenkasi,627757,3,2
27-10-2025,Tamil Nadu,Tenkasi,627758,1,0
27-10-2025,Tamil Nadu,Tenkasi,627809,3,6
27-10-2025,Tamil Nadu,Tenkasi,627859,1,0
27-10-2025,Tamil Nadu,Thanjavur,609204,0,1
27-10-2025,Tamil Nadu,Thanjavur,612104,1,2
27-10-2025,Tamil Nadu,Thanjavur,612301,1,2
27-10-2025,Tamil Nadu,Thanjavur,612302,1,5
27-10-2025,Tamil Nadu,Thanjavur,612602,0,1
27-10-2025,Tamil Nadu,Thanjavur,612604,0,1
27-10-2025,Tamil Nadu,Thanjavur,613001,4,19
27-10-2025,Tamil Nadu,Thanjavur,613005,2,5
27-10-2025,Tamil Nadu,Thanjavur,613102,0,4
27-10-2025,Tamil Nadu,Thanjavur,613105,2,1
27-10-2025,Tamil Nadu,Thanjavur,613601,0,1
27-10-2025,Tamil Nadu,Thanjavur,614204,1,4
27-10-2025,Tamil Nadu,Thanjavur,614613,4,6
27-10-2025,Tamil Nadu,Thanjavur,614625,3,12
27-10-2025,Tamil Nadu,Thanjavur,614626,4,11
27-10-2025,Tamil Nadu,Thanjavur,614802,1,3
27-10-2025,Tamil Nadu,Thanjavur,614804,4,9
27-10-2025,Tamil Nadu,The Nilgiris,643002,1,2
27-10-2025,Tamil Nadu,The Nilgiris,643006,0,3
27-10-2025,Tamil Nadu,The Nilgiris,643007,0,2
27-10-2025,Tamil Nadu,The Nilgiris,643207,4,0
27-10-2025,Tamil Nadu,The Nilgiris,643212,1,12
27-10-2025,Tamil Nadu,The Nilgiris,643213,0,2
27-10-2025,Tamil Nadu,The Nilgiris,643220,0,4
27-10-2025,Tamil Nadu,The Nilgiris,643225,2,2
27-10-2025,Tamil Nadu,The Nilgiris,643228,0,1
27-10-2025,Tamil Nadu,The Nilgiris,643253,0,2
27-10-2025,Tamil Nadu,Theni,625203,2,2
27-10-2025,Tamil Nadu,Theni,625515,2,13
27-10-2025,Tamil Nadu,Theni,625517,2,4
27-10-2025,Tamil Nadu,Theni,625522,0,1
27-10-2025,Tamil Nadu,Theni,625523,0,1
27-10-2025,Tamil Nadu,Theni,625601,4,14
27-10-2025,Tamil Nadu,Theni,625603,0,10
27-10-2025,Tamil Nadu,Theni,625604,0,1
27-10-2025,Tamil Nadu,Thiruvallur,600067,0,1
